cn101_cn107_20426 1	54.576977	21244.935000	0.363000	0.001000	21299.875977	S	8660	0
cn101_cn107_20429 1	53.419004	21245.298000	0.259000	0.003000	21298.979004	S	8673	0
cn101_cn107_20431 1	53.272926	21245.355000	0.144000	0.002000	21298.773926	S	8680	0
cn101_cn107_20432 1	53.237951	21245.079000	0.132000	0.001000	21298.449951	S	8688	0
cn101_cn107_20433 1	53.957898	21245.233000	0.103000	0.002000	21299.295898	S	8683	0
cn101_cn107_20434 1	55.019910	21244.487000	0.100000	0.001000	21299.607910	S	8684	0
cn101_cn107_20439 1	55.410123	21243.696000	0.794000	0.001000	21299.901123	S	8685	0
cn101_cn107_20441 1	55.875088	21244.171000	0.167000	0.002000	21300.215088	S	8686	0
cn101_cn107_20442 1	56.043996	21244.371000	0.104000	0.002000	21300.520996	S	8687	0
cn101_cn107_20443 1	56.151115	21244.150000	0.141000	0.001000	21300.443115	S	8692	0
cn101_cn107_20444 1	56.391123	21244.032000	0.101000	0.002000	21300.526123	S	8696	0
cn101_cn107_20445 1	57.168125	21244.180000	0.103000	0.002000	21301.453125	S	8691	0
cn101_cn107_20446 1	57.705973	21243.837000	0.102000	0.002000	21301.646973	S	8693	0
cn101_cn107_20447 1	58.124869	21243.284000	0.104000	0.003000	21301.515869	S	8699	0
cn101_cn107_20448 1	58.180934	21244.071000	0.103000	0.002000	21302.356934	S	8694	0
cn101_cn107_20449 1	58.746096	21243.820000	0.106000	0.001000	21302.673096	S	8695	0
cn101_cn107_20450 1	59.007160	21243.496000	0.133000	0.003000	21302.639160	S	8700	0
cn101_cn107_20451 1	59.221980	21243.653000	0.103000	0.002000	21302.979980	S	8701	0
cn101_cn107_20452 1	59.412887	21243.338000	0.106000	0.002000	21302.858887	S	8706	0
cn101_cn107_20453 1	60.116139	21243.472000	0.102000	0.002000	21303.692139	S	8702	0
cn101_cn107_20454 1	62.009898	21243.933000	0.101000	0.002000	21306.045898	S	8681	0
cn101_cn107_20455 1	60.824086	21243.323000	0.139000	0.002000	21304.288086	S	8704	0
cn101_cn107_20456 1	61.062988	21243.367000	0.132000	0.001000	21304.562988	S	8705	0
cn101_cn107_20457 1	61.229006	21243.320000	0.105000	0.002000	21304.656006	S	8708	0
cn101_cn107_20458 1	61.302922	21243.139000	0.102000	0.001000	21304.544922	S	8714	0
cn101_cn107_20459 1	61.797969	21243.014000	0.104000	0.002000	21304.917969	S	8715	0
